OID_,Id,gridcode,Shape_Length,Shape_Area,CH_mean,ARVI_mean,ARVI_med,ARVI_max,EVI_mean,EVI_med,EVI_max,NDVI_mean,NDVI_med,NDVI_max,SAVI_mean,SAVI_med,SAVI_max,Veg_class
1415,1415,1415,18.199999999254942,7.709999998807907,0.0133333,0.2465514,0.2238560,0.4802183,0.3021822,0.2910012,0.4212638,0.4298027,0.4172566,0.5979382,0.3101792,0.3010226,0.4026890,non-woody
1416,1416,1416,8.599999997764826,2.250000000000000,0.0150000,0.1318295,0.1318295,0.1608879,0.2371393,0.2371393,0.2476662,0.3386174,0.3386174,0.3620318,0.2523677,0.2523677,0.2615592,woody
1417,1417,1417,25.999999998137355,3.690000000726432,,,,,,,,,,,,,,
1418,1418,1418,30.799999998882413,6.060000000577420,0.0050000,0.4226201,0.4226201,0.4863362,0.3501966,0.3501966,0.4234870,0.5379656,0.5379656,0.5874350,0.3343365,0.3343365,0.3939511,woody
1419,1419,1419,20.399999994784594,4.090000001844019,0.0133333,0.2824839,0.3469739,0.3782512,0.2973331,0.3333920,0.3453278,0.4453612,0.4950992,0.5160763,0.2975887,0.3276817,0.3382881,non-woody
1420,1420,1420,15.799999995157123,2.869999999478459,0.0000000,0.4004968,0.4004968,0.4004968,0.3215699,0.3215699,0.3215699,0.5287737,0.5287737,0.5287737,0.3164443,0.3164443,0.3164443,woody
1421,1421,1421,7.799999998882413,2.050000000000000,0.0550000,0.3966741,0.3966741,0.4662231,0.3439831,0.3439831,0.3791105,0.5404520,0.5404520,0.5868180,0.3426453,0.3426453,0.3691209,woody
1422,1422,1422,9.999999996274710,2.419999999012798,0.3350000,0.3996440,0.3996440,0.5336455,0.3507566,0.3507566,0.3845562,0.5315096,0.5315096,0.6154083,0.3437276,0.3437276,0.3633111,woody
1423,1423,1423,20.000000003725290,3.769999999199062,0.0100000,0.0957886,0.0416080,0.2976919,0.2221044,0.1941226,0.3296063,0.3016249,0.2565282,0.4666667,0.2342217,0.2083059,0.3309963,non-woody
1424,1424,1424,10.600000003352761,2.649999998975545,0.0100000,0.0781979,0.0781979,0.1097217,0.2007936,0.2007936,0.2014630,0.2967753,0.2967753,0.3197410,0.2200193,0.2200193,0.2219669,woody
1425,1425,1425,10.000000005587935,2.710000000949949,0.0150000,0.4277988,0.4277988,0.5302351,0.3443789,0.3443789,0.3935800,0.5523356,0.5523356,0.6258179,0.3371621,0.3371621,0.3774216,woody
1426,1426,1426,17.400000002235174,2.810000001881272,0.0100000,0.3408316,0.3408316,0.4506927,0.3109286,0.3109286,0.3555415,0.4904106,0.4904106,0.5609471,0.3103827,0.3103827,0.3418240,non-woody
1427,1427,1427,19.000000001862645,4.169999998081475,0.0750000,0.4044125,0.4458933,0.5342163,0.3540369,0.3778805,0.4014159,0.5308256,0.5583925,0.6219370,0.3420818,0.3592635,0.3794495,woody
1428,1428,1428,23.200000004842877,11.779999999590219,0.0644444,0.4694168,0.5045020,0.6414899,0.3944267,0.4002309,0.4890432,0.5860871,0.6123689,0.7031670,0.3814275,0.3858733,0.4503782,woody
1429,1429,1429,10.200000001117587,3.459999999552965,0.0100000,0.1850165,0.1636478,0.3610995,0.2778562,0.2702016,0.3618743,0.3870070,0.3739379,0.5136638,0.2926672,0.2888077,0.3570509,woody
1430,1430,1430,26.799999997019768,6.259999999832361,0.0075000,0.3698720,0.3503070,0.4456994,0.3374126,0.3334729,0.3690141,0.5151261,0.5099843,0.5551402,0.3346459,0.3289328,0.3679186,non-woody
1431,1431,1431,20.200000002980232,7.730000000428408,0.0033333,0.4056292,0.4976217,0.6383090,0.3779669,0.3885230,0.4871697,0.5361152,0.6005435,0.6899058,0.3648277,0.3716788,0.4438841,woody
1432,1432,1432,17.199999999254942,8.320000000875444,0.0142857,0.6044889,0.5851393,0.6834067,0.4246793,0.4079590,0.4908719,0.6762331,0.6644993,0.7327690,0.4015116,0.3866732,0.4533583,woody
1433,1433,1433,11.600000003352761,2.090000000353903,0.1033333,0.1522871,0.1508585,0.1650077,0.2511434,0.2543225,0.2545142,0.3595743,0.3545223,0.3716475,0.2676145,0.2684461,0.2722907,woody
1434,1434,1434,15.400000004097819,2.999999999068677,0.0200000,0.2789575,0.2789575,0.2789575,0.2776845,0.2776845,0.2776845,0.4536478,0.4536478,0.4536478,0.2869535,0.2869535,0.2869535,non-woody
1435,1435,1435,19.400000005960464,6.059999998528510,0.2400000,0.3637888,0.4410179,0.6129529,0.3494111,0.3901872,0.4731011,0.5070448,0.5707091,0.6821227,0.3412537,0.3794027,0.4372351,woody
1436,1436,1436,14.199999997392297,5.189999999981374,0.0780000,0.4324932,0.4836245,0.6026889,0.3977433,0.3734079,0.5001605,0.5600507,0.5899385,0.6830575,0.3834027,0.3593657,0.4621212,woody
1437,1437,1437,10.399999998509884,2.540000000726432,0.0050000,0.2899808,0.2899808,0.3658915,0.3495103,0.3495103,0.3815109,0.4677581,0.4677581,0.5229041,0.3532700,0.3532700,0.3770254,woody
1438,1438,1438,10.599999999627471,2.499999999813736,0.0150000,0.2401846,0.2401846,0.3967654,0.3008178,0.3008178,0.3854464,0.4196363,0.4196363,0.5354422,0.3044812,0.3044812,0.3727897,woody
1439,1439,1439,37.600000001490116,18.829999999031426,0.0384211,0.4158229,0.4781805,0.6843460,0.3729860,0.4070017,0.5523287,0.5452470,0.6036108,0.7320625,0.3610290,0.3928218,0.5003228,woody
1440,1440,1440,13.399999994784594,2.620000000502914,0.0000000,0.6207352,0.6207352,0.6207352,0.4678779,0.4678779,0.4678779,0.6881542,0.6881542,0.6881542,0.4341831,0.4341831,0.4341831,woody
1441,1441,1441,32.399999994784594,15.050000000558795,0.0240000,0.4770084,0.5819370,0.6666667,0.3753003,0.4210868,0.5299095,0.5806447,0.6562593,0.7168674,0.3578880,0.3929352,0.4768477,woody
1442,1442,1442,11.599999997764826,3.089999999888241,0.0066667,0.2843620,0.3522682,0.4865974,0.3225758,0.3689077,0.4107445,0.4485522,0.5041685,0.5894656,0.3203278,0.3606403,0.3859462,woody
1443,1443,1443,15.399999998509884,3.379999999683350,0.0066667,0.1705531,0.2107395,0.2220145,0.2684951,0.2688274,0.3163457,0.3718028,0.4055372,0.4086666,0.2818050,0.2790128,0.3251885,woody
1444,1444,1444,8.799999997019768,2.590000000540167,0.0100000,0.2359383,0.2359383,0.4840594,0.2796247,0.2796247,0.4052129,0.4066913,0.4066913,0.5954997,0.2802512,0.2802512,0.3869871,woody
1445,1445,1445,10.600000001490116,2.159999999459833,0.0000000,0.0343965,0.0343965,0.0343965,0.1815194,0.1815194,0.1815194,0.2691348,0.2691348,0.2691348,0.2060609,0.2060609,0.2060609,non-woody
1446,1446,1446,19.999999998137355,4.580000000242144,0.0066667,0.1196697,0.0594308,0.3239751,0.2259219,0.2038326,0.3221335,0.3257442,0.2835447,0.4806878,0.2399827,0.2246391,0.3210363,woody
1447,1447,1447,14.200000004842877,2.190000000353903,0.0000000,-0.0289444,-0.0289444,-0.0289444,0.1560157,0.1560157,0.1560157,0.2147920,0.2147920,0.2147920,0.1819844,0.1819844,0.1819844,woody
1448,1448,1448,17.800000010058284,3.950000001210720,0.0050000,0.3946486,0.3946486,0.4801164,0.3565165,0.3565165,0.4029977,0.5366295,0.5366295,0.5962343,0.3514415,0.3514415,0.3875793,woody
1449,1449,1449,8.600000001490116,2.569999999944121,0.0200000,0.0568761,0.0568761,0.0568761,0.2064249,0.2064249,0.2064249,0.2824034,0.2824034,0.2824034,0.2279446,0.2279446,0.2279446,woody
1450,1450,1450,19.799999998882413,10.069999998826534,0.0111111,0.4613462,0.5086749,0.6373147,0.3934582,0.4248487,0.4735761,0.5789624,0.6090105,0.6924001,0.3780906,0.4095624,0.4362386,woody
1451,1451,1451,12.800000002607703,5.640000001098961,0.0100000,0.3206197,0.3794393,0.5980329,0.3491501,0.3596449,0.5242437,0.4828366,0.5395411,0.6840919,0.3462377,0.3485603,0.4825175,woody
1452,1452,1452,11.999999996274710,4.109999999366701,0.0133333,0.5474622,0.6284224,0.6725353,0.4721406,0.5204877,0.5420715,0.6439112,0.7020213,0.7236910,0.4404049,0.4727930,0.4930873,woody
1453,1453,1453,27.400000000372529,12.320000002179295,0.0218182,0.3386456,0.4674253,0.6208032,0.2943818,0.3254509,0.4133475,0.4866644,0.5870770,0.6753998,0.2964875,0.3312192,0.3952740,woody
1454,1454,1454,20.800000000745058,4.130000001173467,0.0100000,0.5348203,0.5209104,0.5713056,0.4017008,0.4100838,0.4113719,0.6266693,0.6175492,0.6493976,0.3823010,0.3887019,0.3895677,woody
1455,1455,1455,16.600000005215406,7.729999999310821,0.0100000,0.3204230,0.3718727,0.5328084,0.3327964,0.3497550,0.4233057,0.4777790,0.5171530,0.6281015,0.3308442,0.3513916,0.3969474,woody
1456,1456,1456,21.000000001862645,5.439999998863787,0.2014286,0.5310116,0.5518073,0.6376624,0.3381694,0.3075207,0.4823629,0.6191290,0.6294202,0.6863925,0.3292308,0.3054603,0.4409005,woody
1457,1457,1457,8.999999998137355,2.760000000856817,0.0200000,-0.0496205,-0.0496205,-0.0293817,0.1395600,0.1395600,0.1527094,0.1961483,0.1961483,0.2127694,0.1642817,0.1642817,0.1774967,woody
1458,1458,1458,21.399999996647239,4.809999999646098,0.0080000,0.4344567,0.4596641,0.5332080,0.3761908,0.3750645,0.3977193,0.5606216,0.5751851,0.6135839,0.3664066,0.3764455,0.3797831,non-woody
1459,1459,1459,17.799999991431832,3.299999999813735,0.0100000,0.3363781,0.3363781,0.3833701,0.3126383,0.3126383,0.3386245,0.4907506,0.4907506,0.5230894,0.3134829,0.3134829,0.3338504,non-woody
1460,1460,1460,15.600000001490116,7.480000000521541,0.0100000,0.2659942,0.1801036,0.6016998,0.2952808,0.2423106,0.4574272,0.4325428,0.3783588,0.6727811,0.2962043,0.2567627,0.4235495,woody
1461,1461,1461,22.399999998509884,8.199999999720603,0.0087500,0.3767401,0.3996804,0.6272606,0.3682365,0.3701783,0.5338091,0.5239807,0.5433674,0.7055017,0.3630899,0.3660833,0.4908857,woody
1462,1462,1462,30.200000001117587,20.640000002402811,0.0145000,0.4829620,0.5275359,0.6257014,0.3861593,0.3762263,0.4816737,0.5838819,0.6068109,0.6808819,0.3672832,0.3685553,0.4400724,woody
1463,1463,1463,15.799999998882413,5.489999999795109,0.7020000,0.5910980,0.6129310,0.6527846,0.4896004,0.5206703,0.5370908,0.6650301,0.6833108,0.7047952,0.4467759,0.4691207,0.4824264,woody
1464,1464,1464,31.599999992176890,10.939999999143184,0.0100000,0.3078386,0.3133875,0.6093240,0.3312320,0.3437007,0.5036966,0.4661013,0.4781462,0.6851354,0.3278712,0.3407404,0.4628449,woody
1465,1465,1465,32.399999998509884,10.289999999608845,0.0266667,0.4149213,0.4090260,0.5835725,0.4002278,0.4000456,0.5060672,0.5521933,0.5516078,0.6636512,0.3872842,0.3894887,0.4609064,non-woody
1466,1466,1466,27.400000005960464,19.449999999999999,0.0105556,0.4307830,0.5580176,0.6605446,0.3545697,0.4128090,0.4679245,0.5458050,0.6395350,0.7042574,0.3415605,0.3873241,0.4354515,woody
1467,1467,1467,18.399999996647239,3.829999999683350,0.0133333,0.3086720,0.2335266,0.5454724,0.3609583,0.3061527,0.5172875,0.4733705,0.4167508,0.6435108,0.3542815,0.3111502,0.4731852,non-woody
1468,1468,1468,22.999999994412065,11.300000001210719,0.0500000,0.3868458,0.3909304,0.5948478,0.3937456,0.4082527,0.4914339,0.5336550,0.5412606,0.6765140,0.3839676,0.4010105,0.4548665,woody
1469,1469,1469,20.400000009685755,5.820000000037253,0.0120000,0.0840401,0.0843707,0.1574971,0.2159481,0.2168880,0.2615475,0.3004639,0.3004055,0.3616693,0.2337142,0.2345099,0.2759434,non-woody
1470,1470,1470,15.400000002235174,7.119999998733402,0.0150000,0.4005007,0.4507657,0.5108988,0.3256163,0.3305523,0.3780546,0.5239301,0.5464806,0.6063492,0.3181740,0.3150578,0.3633279,woody
1471,1471,1471,52.000000001862645,35.059999999552964,0.0277419,0.5537267,0.5970351,0.6950426,0.4403317,0.4547968,0.5389413,0.6367090,0.6691395,0.7354524,0.4098186,0.4210495,0.4834850,woody
1472,1472,1472,15.800000006332994,2.340000001564622,0.0050000,0.0774640,0.0774640,0.1538977,0.1884858,0.1884858,0.2148750,0.2921707,0.2921707,0.3516484,0.2058171,0.2058171,0.2285196,non-woody
1473,1473,1473,24.000000000000000,9.060000000763685,0.0133333,0.2560245,0.3323817,0.4616201,0.2623059,0.2854580,0.3475727,0.4177079,0.4853376,0.5545523,0.2667236,0.2810341,0.3407277,woody
1474,1474,1474,11.799999998882413,2.310000000298023,0.0100000,-0.0190538,-0.0190538,-0.0190538,0.1593492,0.1593492,0.1593492,0.2224196,0.2224196,0.2224196,0.1845679,0.1845679,0.1845679,woody
1475,1475,1475,17.599999999627471,6.269999999571591,0.1000000,0.3431065,0.3954882,0.5817223,0.3103676,0.3289061,0.4158702,0.4877804,0.5301002,0.6574586,0.3080191,0.3237039,0.3945122,woody
1476,1476,1476,18.199999995529652,3.820000000968576,0.1266667,0.3927819,0.5596638,0.5635255,0.3805841,0.4603862,0.4723215,0.5230536,0.6452886,0.6466413,0.3632137,0.4277809,0.4333996,woody
1477,1477,1477,35.999999992549419,18.929999999776484,0.0431250,0.5888787,0.6399043,0.6722239,0.4207734,0.4325626,0.4844159,0.6544941,0.6838553,0.7057152,0.3926006,0.3996206,0.4426457,woody
1478,1478,1478,8.999999998137355,3.200000000651926,0.0150000,0.2403494,0.2403494,0.4531319,0.3000523,0.3000523,0.4085894,0.4226826,0.4226826,0.5821040,0.3061894,0.3061894,0.3952381,woody
1479,1479,1479,11.400000007823110,2.129999999217689,0.2900000,0.5678278,0.5678278,0.5678278,0.4151743,0.4151743,0.4151743,0.6378698,0.6378698,0.6378698,0.3859189,0.3859189,0.3859189,woody
1480,1480,1480,18.999999998137355,7.770000000409782,0.0128571,0.4006844,0.5427616,0.6700714,0.3789690,0.4247846,0.5330479,0.5233954,0.6361794,0.7106984,0.3584859,0.3949838,0.4761360,woody
1481,1481,1481,10.599999999627471,2.789999998770654,0.0100000,0.0168797,0.0168797,0.0168797,0.1906727,0.1906727,0.1906727,0.2457903,0.2457903,0.2457903,0.2120646,0.2120646,0.2120646,non-woody
1482,1482,1482,11.599999999627471,3.690000000819564,0.0125000,0.4614682,0.4914765,0.6473648,0.4107928,0.4239298,0.5319110,0.5699102,0.5932046,0.6946269,0.3826209,0.3942063,0.4706393,woody
1483,1483,1483,14.600000001490116,4.220000000968576,0.1666667,0.2715999,0.3397752,0.5122356,0.3268231,0.3599079,0.4733315,0.4370867,0.4951585,0.6172100,0.3204036,0.3536254,0.4390051,woody
1484,1484,1484,15.400000002235174,5.530000002849847,0.0140000,0.1796558,0.1785329,0.2801685,0.2048243,0.2000711,0.2369490,0.3445992,0.3396689,0.4208416,0.2079166,0.2068526,0.2364273,non-woody
1485,1485,1485,16.800000004470348,4.409999999832362,0.0080000,0.1223113,0.1337352,0.1472425,0.1889288,0.1869487,0.2025558,0.3061740,0.3179916,0.3198128,0.1959639,0.1912293,0.2085689,woody
1486,1486,1486,12.400000002235174,3.730000001452864,0.0033333,0.2588672,0.2822893,0.3241614,0.3506592,0.3650093,0.3975561,0.4569567,0.4771917,0.5123588,0.3649197,0.3785338,0.4081958,non-woody
1487,1487,1487,239.800000010058284,198.469999998454000,0.0103209,0.0636511,0.0389387,0.5759455,0.1848245,0.1698429,0.3940808,0.2669561,0.2466709,0.6274008,0.1957247,0.1826935,0.3707403,non-woody
1488,1488,1488,13.399999998509884,3.589999999888241,0.0050000,0.2365374,0.2365374,0.3459460,0.3223281,0.3223281,0.3948575,0.4319909,0.4319909,0.5284864,0.3346853,0.3346853,0.4046313,non-woody
1489,1489,1489,9.999999998137355,2.929999999590218,0.0150000,0.1690617,0.1690617,0.1885171,0.2192900,0.2192900,0.2331006,0.3488071,0.3488071,0.3660691,0.2256302,0.2256302,0.2388405,woody
1490,1490,1490,13.999999998137355,3.469999999199063,0.0150000,0.1247358,0.1247358,0.1578461,0.2004627,0.2004627,0.2104507,0.3124577,0.3124577,0.3356438,0.2081762,0.2081762,0.2158039,non-woody
1491,1491,1491,19.399999998509884,7.640000002030283,0.0060000,0.2447041,0.2569203,0.3825330,0.3511810,0.3651071,0.4352284,0.4402920,0.4581249,0.5532223,0.3618059,0.3803251,0.4355758,non-woody
1492,1492,1492,16.599999999627471,3.769999999292195,0.0066667,0.1967552,0.0850039,0.4222610,0.2301191,0.1842672,0.3223003,0.3676465,0.2839857,0.5351318,0.2341448,0.1950585,0.3125305,non-woody
1493,1493,1493,42.400000002235174,27.480000001732261,0.0088000,0.4678949,0.5243867,0.6452925,0.3330824,0.3331259,0.4655479,0.5585538,0.5890411,0.6947490,0.3176783,0.3213277,0.4266478,woody
1494,1494,1494,16.000000005587935,4.040000000726431,0.0066667,0.2447065,0.2336498,0.3198573,0.2347046,0.2343666,0.2606555,0.3972556,0.3893674,0.4543073,0.2353131,0.2350305,0.2583509,woody
1495,1495,1495,16.799999998882413,7.499999999254942,0.0071429,0.4140802,0.4545454,0.6234239,0.3875228,0.3723104,0.5119616,0.5357618,0.5584090,0.6808819,0.3675788,0.3571126,0.4667832,woody
1496,1496,1496,9.599999999627471,3.770000000223517,0.0100000,0.0308343,0.0307966,0.0669435,0.1735500,0.1801223,0.1898590,0.2450897,0.2456611,0.2756980,0.1877353,0.1944943,0.2033045,woody
1497,1497,1497,29.400000005960464,8.249999999254941,0.0083333,0.2004976,0.1601579,0.4438913,0.2190645,0.2140626,0.2695401,0.3673363,0.3413655,0.5431846,0.2237365,0.2208015,0.2674325,non-woody
1498,1498,1498,25.600000005215406,6.329999998938293,0.0150000,0.0393853,-0.0071433,0.2651222,0.1468255,0.1331699,0.2180177,0.2395830,0.2035498,0.4133717,0.1572037,0.1445743,0.2216654,woody
1499,1499,1499,32.200000004842877,10.270000001620501,0.1966667,0.5491014,0.6493252,0.6745124,0.4087186,0.4402362,0.4863125,0.6293190,0.7016904,0.7186597,0.3839109,0.4103985,0.4444085,woody
1500,1500,1500,196.800000004470348,182.419999997429528,0.0137778,0.0372716,-0.0030371,0.6453716,0.1766864,0.1562349,0.4958889,0.2425986,0.2135052,0.6962366,0.1861603,0.1702590,0.4538462,non-woody
1501,1501,1501,23.800000002607703,4.050000000838191,0.0000000,0.2035746,0.2035746,0.2035746,0.2815689,0.2815689,0.2815689,0.3830355,0.3830355,0.3830355,0.2834634,0.2834634,0.2834634,woody
1502,1502,1502,25.200000006705523,8.649999999906868,0.0137500,0.0716776,0.0669196,0.1493362,0.1664537,0.1641898,0.1940047,0.2670752,0.2627029,0.3164397,0.1758820,0.1734996,0.2038580,non-woody
1503,1503,1503,41.799999993294477,12.159999998901039,0.0233333,0.4628441,0.5376533,0.6578300,0.3375431,0.3390823,0.4806518,0.5551229,0.6092376,0.7101776,0.3213462,0.3225932,0.4420850,woody
1504,1504,1504,14.200000002980232,2.950000000279397,0.0033333,0.3675945,0.4089636,0.5059108,0.2967437,0.2725594,0.3595911,0.4874810,0.5093774,0.5862069,0.2884899,0.2657188,0.3386621,woody
1505,1505,1505,9.600000001490116,3.700000000186265,0.0133333,0.1138286,0.0326254,0.3107100,0.2094449,0.1775908,0.2979293,0.3073659,0.2462853,0.4596623,0.2178000,0.1915447,0.2946398,woody
1506,1506,1506,15.600000003352761,3.720000000316650,0.0133333,0.1387626,0.1474080,0.1779707,0.1761522,0.1722055,0.1975563,0.3062865,0.3114862,0.3364112,0.1797369,0.1759756,0.1987513,woody
1507,1507,1507,26.200000006705523,3.250000001210719,0.0150000,-0.0108959,-0.0108959,0.0009898,0.1340040,0.1340040,0.1349202,0.2041778,0.2041778,0.2133429,0.1468233,0.1468233,0.1481792,non-woody
1508,1508,1508,12.199999999254942,2.860000000018626,0.0100000,0.0905556,0.0905556,0.1277699,0.1759017,0.1759017,0.1882945,0.2750609,0.2750609,0.3014146,0.1815282,0.1815282,0.1915629,woody
1509,1509,1509,13.199999997392297,3.760000000484288,0.0133333,0.1472485,0.1143358,0.2272285,0.1762669,0.1725095,0.1955471,0.3081151,0.2872832,0.3604025,0.1784711,0.1762411,0.1933059,woody
1510,1510,1510,15.599999994039536,3.240000000353903,0.0000000,0.0760077,0.0930068,0.1214017,0.1636838,0.1691617,0.1780517,0.2693968,0.2805517,0.3023256,0.1727474,0.1768695,0.1848342,woody
1511,1511,1511,10.599999997764826,2.310000000204891,0.0100000,0.1293757,0.1293757,0.1377573,0.2022034,0.2022034,0.2107683,0.3044679,0.3044679,0.3163266,0.2043570,0.2043570,0.2142387,woody
1512,1512,1512,17.599999995902181,2.650000001117587,0.0150000,0.3785540,0.3785540,0.4714183,0.3769463,0.3769463,0.4040640,0.5119398,0.5119398,0.5754161,0.3597761,0.3597761,0.3784952,woody
1513,1513,1513,9.999999998137355,2.230000000987202,0.0100000,0.2621730,0.2621730,0.3887180,0.2477302,0.2477302,0.2676506,0.4129213,0.4129213,0.4933824,0.2495960,0.2495960,0.2607513,woody
1514,1514,1514,16.799999997019768,3.059999999832362,0.0150000,0.1311559,0.1311559,0.1401963,0.1847069,0.1847069,0.1869159,0.3035164,0.3035164,0.3100058,0.1882955,0.1882955,0.1901159,woody
1515,1515,1515,40.400000009685755,5.749999999813736,0.0100000,0.3059962,0.2988175,0.4606820,0.2622177,0.2512777,0.2996187,0.4460053,0.4335096,0.5519409,0.2621416,0.2604790,0.2906554,woody
1516,1516,1516,17.000000001862645,6.599999998416751,0.0100000,0.4152353,0.4396022,0.5713866,0.3269171,0.3381298,0.4192942,0.5226706,0.5424632,0.6349158,0.3114181,0.3169942,0.3877899,woody
1517,1517,1517,41.800000002607703,10.539999999236315,0.0114286,0.1062552,0.1386364,0.1561702,0.1880652,0.1879987,0.2210834,0.2958454,0.3154048,0.3334969,0.1961270,0.1921981,0.2246281,woody
1518,1518,1518,29.800000004470348,11.679999999124558,0.0133333,0.1226235,0.1180477,0.1833162,0.1727092,0.1684494,0.2084961,0.2941691,0.2901860,0.3430742,0.1769112,0.1738802,0.2090952,woody
1519,1519,1519,11.199999997392297,2.250000000186265,0.0100000,0.2109017,0.2109017,0.2109017,0.2268967,0.2268967,0.2268967,0.3720057,0.3720057,0.3720057,0.2284111,0.2284111,0.2284111,woody
1520,1520,1520,19.999999998137355,3.479999998752028,0.0000000,0.0632401,0.0632401,0.0964490,0.1625175,0.1625175,0.1732640,0.2565925,0.2565925,0.2776295,0.1706122,0.1706122,0.1783673,non-woody
1521,1521,1521,22.200000004842877,4.609999998714774,0.0100000,0.2420594,0.2348782,0.2906639,0.2390826,0.2359186,0.2668903,0.3913179,0.3850220,0.4285714,0.2369953,0.2339679,0.2609316,woody
1522,1522,1522,18.399999994784594,3.989999998863786,0.0120000,0.1411137,0.1255179,0.2500000,0.1881752,0.1896262,0.2138697,0.3105294,0.2999745,0.3822820,0.1915488,0.1911566,0.2105430,woody
1523,1523,1523,11.600000003352761,2.840000000353903,0.0033333,0.1157175,0.1114348,0.1417134,0.1722494,0.1750581,0.1795541,0.2881930,0.2884886,0.3070577,0.1759934,0.1797615,0.1822193,woody
1524,1524,1524,14.400000004097819,3.940000000540167,0.0075000,0.1431646,0.1415952,0.2155396,0.1989021,0.2014620,0.2087612,0.3143826,0.3137754,0.3599485,0.2016459,0.2037163,0.2068838,woody
1525,1525,1525,12.400000004097819,2.330000000894069,0.0100000,0.4247410,0.4247410,0.4247410,0.3127422,0.3127422,0.3127422,0.5271065,0.5271065,0.5271065,0.3002977,0.3002977,0.3002977,woody
1526,1526,1526,20.200000001117587,4.409999999832362,0.0140000,0.1607099,0.1301187,0.2466667,0.1944230,0.1857532,0.2324555,0.3236198,0.3006135,0.3920595,0.1959956,0.1883298,0.2305447,woody
1527,1527,1527,25.200000008568168,8.679999999031425,0.0087500,0.2753061,0.2975226,0.4605051,0.2475660,0.2322190,0.3658491,0.4169011,0.4338174,0.5571470,0.2445143,0.2330332,0.3435991,woody
1528,1528,1528,15.399999998509884,3.780000000521540,0.0100000,0.1882562,0.1882562,0.2033487,0.2249651,0.2249651,0.2373608,0.3504051,0.3504051,0.3572952,0.2246752,0.2246752,0.2369274,woody
1529,1529,1529,11.400000000372529,2.479999999869615,0.0200000,0.1030000,0.1030000,0.1030000,0.1667470,0.1667470,0.1667470,0.2814406,0.2814406,0.2814406,0.1721544,0.1721544,0.1721544,non-woody
1530,1530,1530,58.799999989569187,19.630000000521541,0.0082353,0.1526004,0.1214268,0.3691073,0.2001727,0.1816214,0.3264912,0.3221979,0.2999150,0.4881439,0.2024534,0.1882943,0.3098973,non-woody
1531,1531,1531,68.800000013783574,15.049999998137354,0.0118182,0.1310874,0.1259627,0.2195254,0.1854556,0.1818894,0.2216866,0.3062509,0.3020985,0.3669891,0.1900550,0.1856873,0.2191863,non-woody
1532,1532,1532,118.600000005215406,61.320000004135075,0.0088000,0.1977872,0.1899578,0.5508413,0.1964854,0.1877199,0.3667387,0.3418580,0.3341573,0.6133942,0.1948189,0.1860051,0.3408276,woody
1533,1533,1533,11.199999995529652,2.039999999329448,0.0200000,0.1581509,0.1581509,0.1581509,0.1877876,0.1877876,0.1877876,0.3259053,0.3259053,0.3259053,0.1918965,0.1918965,0.1918965,non-woody
1534,1534,1534,9.000000001862645,2.069999999478459,0.0050000,0.0673861,0.0673861,0.0833171,0.1713882,0.1713882,0.1856394,0.2652370,0.2652370,0.2789680,0.1808813,0.1808813,0.1944652,non-woody
1535,1535,1535,42.999999990686774,8.479999998286367,0.0057143,0.2144205,0.1736774,0.4069450,0.2188584,0.2092982,0.2565839,0.3727897,0.3451641,0.4981304,0.2215855,0.2124402,0.2532178,woody
1536,1536,1536,13.200000006705523,2.070000000782311,0.0200000,0.0905276,0.0905276,0.0961538,0.1705237,0.1705237,0.1739303,0.2773028,0.2773028,0.2815846,0.1775893,0.1775893,0.1806319,woody
1537,1537,1537,14.400000004097819,2.139999999143183,0.0150000,0.2025374,0.2025374,0.2097720,0.1867647,0.1867647,0.1870243,0.3453912,0.3453912,0.3500545,0.1866818,0.1866818,0.1870006,non-woody
1538,1538,1538,23.200000008568168,8.180000002756715,0.0183333,0.1178255,0.1317455,0.1556903,0.1707467,0.1707048,0.1830415,0.2900268,0.2968493,0.3180390,0.1749567,0.1739846,0.1855292,woody
1539,1539,1539,12.199999999254942,3.949999999627471,0.0133333,0.4365647,0.5141701,0.5525165,0.3395282,0.3566917,0.4176891,0.5353830,0.5914894,0.6231055,0.3207442,0.3364991,0.3846652,woody
1540,1540,1540,22.200000001117587,4.469999997988343,0.0080000,0.2196663,0.2033948,0.3735352,0.2288442,0.1988819,0.3356093,0.3671458,0.3480484,0.4930998,0.2248169,0.1969394,0.3178604,non-woody
1541,1541,1541,23.799999997019768,5.210000001229345,0.0080000,0.1068823,0.0997519,0.1875000,0.1787189,0.1766300,0.1979796,0.2865619,0.2822317,0.3375235,0.1839719,0.1845845,0.1968956,non-woody
1542,1542,1542,12.999999996274710,3.489999999888241,0.0133333,0.0737096,0.0892933,0.0894273,0.1717499,0.1739798,0.1790519,0.2655632,0.2744138,0.2774194,0.1793300,0.1798784,0.1857143,woody
1543,1543,1543,23.399999987334013,5.309999997131526,0.0050000,0.1439186,0.1568915,0.1713777,0.1914108,0.1928516,0.2034751,0.3142374,0.3216559,0.3360442,0.1946853,0.1950599,0.2055549,woody
1544,1544,1544,21.599999994039536,7.320000000782311,0.0083333,0.1183888,0.1087548,0.1463610,0.1809479,0.1807512,0.1978265,0.2962310,0.2900256,0.3196159,0.1859921,0.1856198,0.2021400,woody
